datetime,ets150d0,erefaod0
2014-08-04 00:00:00+00:00,2.77,4.5
2014-08-05 00:00:00+00:00,2.28,4.2
2014-08-06 00:00:00+00:00,3.63,4.2
2014-08-07 00:00:00+00:00,1.85,3.8
2014-08-08 00:00:00+00:00,2.98,4.2
2014-08-09 00:00:00+00:00,1.04,2.9
2014-08-10 00:00:00+00:00,3.23,5.7
2014-08-11 00:00:00+00:00,0.29,1.8
2014-08-12 00:00:00+00:00,1.26,2.9
2014-08-13 00:00:00+00:00,0.31,1.2
2014-08-14 00:00:00+00:00,2.26,3.5
2014-08-15 00:00:00+00:00,1.27,2.7
2014-08-16 00:00:00+00:00,1.06,2.6
2014-08-17 00:00:00+00:00,4.04,4.0
2014-08-18 00:00:00+00:00,3.35,4.0
2014-08-19 00:00:00+00:00,2.29,3.6
2014-08-20 00:00:00+00:00,0.44,1.8
2014-08-21 00:00:00+00:00,3.46,3.9
2014-08-22 00:00:00+00:00,3.2,3.7
2014-08-23 00:00:00+00:00,1.43,3.1
2014-08-24 00:00:00+00:00,2.94,3.6
2014-08-25 00:00:00+00:00,1.04,2.3
2014-08-26 00:00:00+00:00,0.33,1.9
2014-08-27 00:00:00+00:00,0.79,2.6
2014-08-28 00:00:00+00:00,2.64,3.4
2014-08-29 00:00:00+00:00,1.06,2.9
2014-08-30 00:00:00+00:00,1.14,3.0
2014-08-31 00:00:00+00:00,0.4,2.1
2014-09-01 00:00:00+00:00,0.57,2.1
2014-09-02 00:00:00+00:00,0.52,2.1
2014-09-03 00:00:00+00:00,1.01,2.2
2014-09-04 00:00:00+00:00,0.79,2.0
2014-09-05 00:00:00+00:00,0.3,1.5
2014-09-06 00:00:00+00:00,1.52,2.9
2014-09-07 00:00:00+00:00,2.87,3.7
2014-09-08 00:00:00+00:00,1.78,3.0
2014-09-09 00:00:00+00:00,0.85,2.0
2014-09-10 00:00:00+00:00,0.44,1.8
2014-09-11 00:00:00+00:00,1.0,2.3
2014-09-12 00:00:00+00:00,0.31,1.7
2014-09-13 00:00:00+00:00,0.98,2.2
2014-09-14 00:00:00+00:00,2.37,2.9
2014-09-15 00:00:00+00:00,2.03,3.0
2014-09-16 00:00:00+00:00,1.58,2.7
2014-09-17 00:00:00+00:00,2.83,3.6
2014-09-18 00:00:00+00:00,1.48,3.7
2014-09-19 00:00:00+00:00,1.28,3.2
2014-09-20 00:00:00+00:00,0.77,2.1
2014-09-21 00:00:00+00:00,0.71,2.3
2014-09-22 00:00:00+00:00,1.46,2.4
2014-09-23 00:00:00+00:00,2.23,2.3
2014-09-24 00:00:00+00:00,2.05,2.3
2014-09-25 00:00:00+00:00,1.23,2.0
2014-09-26 00:00:00+00:00,0.67,1.7
2014-09-27 00:00:00+00:00,2.23,2.4
2014-09-28 00:00:00+00:00,1.98,2.4
2014-09-29 00:00:00+00:00,2.57,2.9
2014-09-30 00:00:00+00:00,0.34,1.2
2014-10-01 00:00:00+00:00,0.26,1.3
2014-10-02 00:00:00+00:00,1.56,2.1
2014-10-03 00:00:00+00:00,1.56,1.9
2014-10-04 00:00:00+00:00,1.51,2.1
2014-10-05 00:00:00+00:00,0.76,1.7
2014-10-06 00:00:00+00:00,1.54,2.7
2014-10-07 00:00:00+00:00,0.74,2.5
2014-10-08 00:00:00+00:00,0.81,3.2
2014-10-09 00:00:00+00:00,2.48,4.2
2014-10-10 00:00:00+00:00,0.79,2.5
2014-10-11 00:00:00+00:00,0.27,1.1
2014-10-12 00:00:00+00:00,1.35,3.1
2014-10-13 00:00:00+00:00,0.13,0.8
2014-10-14 00:00:00+00:00,0.58,1.6
2014-10-15 00:00:00+00:00,0.48,1.2
2014-10-16 00:00:00+00:00,0.2,1.1
2014-10-17 00:00:00+00:00,0.66,1.5
2014-10-18 00:00:00+00:00,1.37,1.7
2014-10-19 00:00:00+00:00,1.77,2.1
2014-10-20 00:00:00+00:00,0.48,1.3
2014-10-21 00:00:00+00:00,0.54,1.3
2014-10-22 00:00:00+00:00,0.2,0.8
2014-10-23 00:00:00+00:00,0.21,0.8
2014-10-24 00:00:00+00:00,1.09,1.1
2014-10-25 00:00:00+00:00,0.28,0.9
2014-10-26 00:00:00+00:00,0.94,1.3
2014-10-27 00:00:00+00:00,0.98,1.1
2014-10-28 00:00:00+00:00,0.85,0.8
2014-10-29 00:00:00+00:00,1.13,1.1
2014-10-30 00:00:00+00:00,0.57,1.0
2014-10-31 00:00:00+00:00,1.0,1.0
2014-11-01 00:00:00+00:00,1.2,1.3
2014-11-02 00:00:00+00:00,1.36,1.4
2014-11-03 00:00:00+00:00,1.39,3.3
2014-11-04 00:00:00+00:00,0.73,4.3
2014-11-05 00:00:00+00:00,0.09,0.6
2014-11-06 00:00:00+00:00,0.07,0.4
2014-11-07 00:00:00+00:00,0.23,0.6
2014-11-08 00:00:00+00:00,0.68,0.9
2014-11-09 00:00:00+00:00,0.98,1.7
2014-11-10 00:00:00+00:00,0.19,0.9
2014-11-11 00:00:00+00:00,0.89,2.5
2014-11-12 00:00:00+00:00,0.21,1.1
2014-11-13 00:00:00+00:00,0.57,0.7
2014-11-14 00:00:00+00:00,1.09,2.2
2014-11-15 00:00:00+00:00,0.19,1.0
2014-11-16 00:00:00+00:00,0.45,0.7
2014-11-17 00:00:00+00:00,0.16,0.7
2014-11-18 00:00:00+00:00,0.24,0.5
2014-11-19 00:00:00+00:00,0.38,0.5
2014-11-20 00:00:00+00:00,0.64,0.9
2014-11-21 00:00:00+00:00,0.77,0.6
2014-11-22 00:00:00+00:00,0.81,1.0
2014-11-23 00:00:00+00:00,1.08,1.5
2014-11-24 00:00:00+00:00,0.64,0.9
2014-11-25 00:00:00+00:00,0.25,0.3
2014-11-26 00:00:00+00:00,0.08,0.4
2014-11-27 00:00:00+00:00,0.2,1.4
2014-11-28 00:00:00+00:00,0.4,1.9
2014-11-29 00:00:00+00:00,0.76,1.7
2014-11-30 00:00:00+00:00,0.29,1.0
2014-12-01 00:00:00+00:00,0.05,0.4
2014-12-02 00:00:00+00:00,0.06,0.4
2014-12-03 00:00:00+00:00,0.08,0.4
2014-12-04 00:00:00+00:00,0.3,0.3
2014-12-05 00:00:00+00:00,0.25,0.2
2014-12-06 00:00:00+00:00,0.08,0.5
2014-12-07 00:00:00+00:00,0.08,0.5
2014-12-08 00:00:00+00:00,0.07,0.3
2014-12-09 00:00:00+00:00,0.22,0.6
2014-12-10 00:00:00+00:00,0.14,0.6
2014-12-11 00:00:00+00:00,0.2,0.4
2014-12-12 00:00:00+00:00,0.78,1.8
2014-12-13 00:00:00+00:00,0.5,2.3
2014-12-14 00:00:00+00:00,0.2,1.5
2014-12-15 00:00:00+00:00,0.16,0.5
2014-12-16 00:00:00+00:00,0.04,0.4
2014-12-17 00:00:00+00:00,0.07,0.5
2014-12-18 00:00:00+00:00,0.05,0.4
2014-12-19 00:00:00+00:00,0.09,0.3
2014-12-20 00:00:00+00:00,0.31,0.3
2014-12-21 00:00:00+00:00,0.37,0.3
2014-12-22 00:00:00+00:00,0.27,0.4
2014-12-23 00:00:00+00:00,0.56,0.6
2014-12-24 00:00:00+00:00,0.09,0.3
2014-12-25 00:00:00+00:00,0.11,0.8
2014-12-26 00:00:00+00:00,0.05,0.3
2014-12-27 00:00:00+00:00,0.08,0.8
2014-12-28 00:00:00+00:00,0.06,0.4
2014-12-29 00:00:00+00:00,0.05,0.2
2014-12-30 00:00:00+00:00,0.03,0.3
2014-12-31 00:00:00+00:00,0.08,0.2
2015-01-01 00:00:00+00:00,0.22,0.1
2015-01-02 00:00:00+00:00,0.07,0.1
2015-01-03 00:00:00+00:00,0.08,0.1
2015-01-04 00:00:00+00:00,0.15,0.7
2015-01-05 00:00:00+00:00,0.32,0.4
2015-01-06 00:00:00+00:00,0.34,0.5
2015-01-07 00:00:00+00:00,0.28,0.2
2015-01-08 00:00:00+00:00,0.21,0.7
2015-01-09 00:00:00+00:00,0.06,0.6
2015-01-10 00:00:00+00:00,0.08,0.4
2015-01-11 00:00:00+00:00,0.07,1.0
2015-01-12 00:00:00+00:00,0.18,0.8
2015-01-13 00:00:00+00:00,0.5,2.6
2015-01-14 00:00:00+00:00,0.08,1.0
2015-01-15 00:00:00+00:00,0.32,2.3
2015-01-16 00:00:00+00:00,0.08,1.8
2015-01-17 00:00:00+00:00,0.02,0.6
2015-01-18 00:00:00+00:00,0.17,0.5
2015-01-19 00:00:00+00:00,0.19,0.9
2015-01-20 00:00:00+00:00,0.13,0.4
2015-01-21 00:00:00+00:00,0.21,0.6
2015-01-22 00:00:00+00:00,0.04,0.4
2015-01-23 00:00:00+00:00,0.04,0.6
2015-01-24 00:00:00+00:00,0.05,0.7
2015-01-25 00:00:00+00:00,0.14,1.0
2015-01-26 00:00:00+00:00,0.19,0.7
2015-01-27 00:00:00+00:00,0.07,0.6
2015-01-28 00:00:00+00:00,0.13,0.7
2015-01-29 00:00:00+00:00,0.05,0.7
2015-01-30 00:00:00+00:00,0.06,0.9
2015-01-31 00:00:00+00:00,0.16,0.6
2015-02-01 00:00:00+00:00,0.08,0.4
2015-02-02 00:00:00+00:00,0.04,0.4
2015-02-03 00:00:00+00:00,0.17,0.5
2015-02-04 00:00:00+00:00,0.15,0.4
2015-02-05 00:00:00+00:00,0.06,0.5
2015-02-06 00:00:00+00:00,0.06,0.4
2015-02-07 00:00:00+00:00,0.2,0.6
2015-02-08 00:00:00+00:00,0.07,0.7
2015-02-09 00:00:00+00:00,0.08,0.5
2015-02-10 00:00:00+00:00,0.39,0.8
2015-02-11 00:00:00+00:00,0.32,0.6
2015-02-12 00:00:00+00:00,0.4,0.8
2015-02-13 00:00:00+00:00,0.54,1.2
2015-02-14 00:00:00+00:00,0.43,2.0
2015-02-15 00:00:00+00:00,0.07,0.6
2015-02-16 00:00:00+00:00,0.56,1.7
2015-02-17 00:00:00+00:00,0.18,1.1
2015-02-18 00:00:00+00:00,0.43,0.9
2015-02-19 00:00:00+00:00,0.73,1.4
2015-02-20 00:00:00+00:00,1.17,2.5
2015-02-21 00:00:00+00:00,0.4,2.5
2015-02-22 00:00:00+00:00,0.12,0.9
2015-02-23 00:00:00+00:00,0.19,1.0
2015-02-24 00:00:00+00:00,0.13,0.9
2015-02-25 00:00:00+00:00,0.11,0.8
2015-02-26 00:00:00+00:00,1.1,1.6
2015-02-27 00:00:00+00:00,0.17,1.2
2015-02-28 00:00:00+00:00,0.28,1.1
2015-03-01 00:00:00+00:00,0.37,1.6
2015-03-02 00:00:00+00:00,0.1,0.8
2015-03-03 00:00:00+00:00,0.74,1.7
2015-03-04 00:00:00+00:00,0.16,1.2
2015-03-05 00:00:00+00:00,0.33,1.6
2015-03-06 00:00:00+00:00,1.38,1.5
2015-03-07 00:00:00+00:00,1.46,2.0
2015-03-08 00:00:00+00:00,1.6,2.4
2015-03-09 00:00:00+00:00,1.6,2.1
2015-03-10 00:00:00+00:00,1.55,2.4
2015-03-11 00:00:00+00:00,0.89,1.9
2015-03-12 00:00:00+00:00,1.52,1.8
2015-03-13 00:00:00+00:00,1.8,2.1
2015-03-14 00:00:00+00:00,1.48,1.8
2015-03-15 00:00:00+00:00,1.86,2.9
2015-03-16 00:00:00+00:00,1.76,3.3
2015-03-17 00:00:00+00:00,0.58,2.8
2015-03-18 00:00:00+00:00,2.45,3.1
2015-03-19 00:00:00+00:00,1.8,2.4
2015-03-20 00:00:00+00:00,2.16,2.4
2015-03-21 00:00:00+00:00,0.29,1.5
2015-03-22 00:00:00+00:00,1.07,2.3
2015-03-23 00:00:00+00:00,1.67,2.2
2015-03-24 00:00:00+00:00,1.3,3.2
2015-03-25 00:00:00+00:00,0.42,2.3
2015-03-26 00:00:00+00:00,0.49,2.1
2015-03-27 00:00:00+00:00,1.13,2.5
2015-03-28 00:00:00+00:00,2.5,2.9
2015-03-29 00:00:00+00:00,0.33,1.6
2015-03-30 00:00:00+00:00,0.17,1.0
2015-03-31 00:00:00+00:00,0.85,2.7
2015-04-01 00:00:00+00:00,0.18,0.8
2015-04-02 00:00:00+00:00,0.13,0.6
2015-04-03 00:00:00+00:00,2.06,2.3
2015-04-04 00:00:00+00:00,0.22,1.2
2015-04-05 00:00:00+00:00,1.18,2.2
2015-04-06 00:00:00+00:00,1.29,2.1
2015-04-07 00:00:00+00:00,2.97,2.7
2015-04-08 00:00:00+00:00,4.03,3.5
2015-04-09 00:00:00+00:00,4.0,4.1
2015-04-10 00:00:00+00:00,4.45,4.8
2015-04-11 00:00:00+00:00,1.33,3.0
2015-04-12 00:00:00+00:00,3.49,4.0
2015-04-13 00:00:00+00:00,3.58,4.1
2015-04-14 00:00:00+00:00,3.74,3.6
2015-04-15 00:00:00+00:00,5.25,5.6
2015-04-16 00:00:00+00:00,2.8,4.3
2015-04-17 00:00:00+00:00,0.35,1.4
2015-04-18 00:00:00+00:00,1.39,2.3
2015-04-19 00:00:00+00:00,4.41,4.3
2015-04-20 00:00:00+00:00,4.0,4.1
2015-04-21 00:00:00+00:00,4.47,4.4
2015-04-22 00:00:00+00:00,5.32,4.9
2015-04-23 00:00:00+00:00,4.29,4.2
2015-04-24 00:00:00+00:00,4.79,4.3
2015-04-25 00:00:00+00:00,1.07,3.4
2015-04-26 00:00:00+00:00,2.88,4.3
2015-04-27 00:00:00+00:00,3.01,5.2
2015-04-28 00:00:00+00:00,0.48,2.1
2015-04-29 00:00:00+00:00,3.36,3.6
2015-04-30 00:00:00+00:00,2.28,3.8
2015-05-01 00:00:00+00:00,0.25,1.3
2015-05-02 00:00:00+00:00,1.18,3.4
2015-05-03 00:00:00+00:00,0.38,2.2
2015-05-04 00:00:00+00:00,0.73,3.3
2015-05-05 00:00:00+00:00,2.66,5.6
2015-05-06 00:00:00+00:00,1.24,2.6
2015-05-07 00:00:00+00:00,2.45,4.1
2015-05-08 00:00:00+00:00,2.67,4.5
2015-05-09 00:00:00+00:00,0.48,2.6
2015-05-10 00:00:00+00:00,4.05,4.8
2015-05-11 00:00:00+00:00,5.08,5.4
2015-05-12 00:00:00+00:00,6.42,6.1
2015-05-13 00:00:00+00:00,3.73,5.3
2015-05-14 00:00:00+00:00,4.07,5.3
2015-05-15 00:00:00+00:00,0.28,1.4
2015-05-16 00:00:00+00:00,0.87,2.8
2015-05-17 00:00:00+00:00,2.42,4.1
2015-05-18 00:00:00+00:00,3.81,4.8
2015-05-19 00:00:00+00:00,0.23,1.2
2015-05-20 00:00:00+00:00,0.38,1.6
2015-05-21 00:00:00+00:00,0.47,1.8
2015-05-22 00:00:00+00:00,0.62,2.3
2015-05-23 00:00:00+00:00,0.56,1.7
2015-05-24 00:00:00+00:00,0.6,2.6
2015-05-25 00:00:00+00:00,0.47,2.4
2015-05-26 00:00:00+00:00,0.76,2.8
2015-05-27 00:00:00+00:00,3.47,4.2
2015-05-28 00:00:00+00:00,6.07,5.5
2015-05-29 00:00:00+00:00,3.72,4.6
2015-05-30 00:00:00+00:00,2.94,4.8
2015-05-31 00:00:00+00:00,1.83,2.8
2015-06-01 00:00:00+00:00,3.96,4.8
2015-06-02 00:00:00+00:00,3.61,5.2
2015-06-03 00:00:00+00:00,5.69,6.1
2015-06-04 00:00:00+00:00,4.59,5.8
2015-06-05 00:00:00+00:00,5.88,6.8
2015-06-06 00:00:00+00:00,4.2,6.0
2015-06-07 00:00:00+00:00,5.74,6.9
2015-06-08 00:00:00+00:00,0.98,3.3
2015-06-09 00:00:00+00:00,1.31,4.0
2015-06-10 00:00:00+00:00,2.7,4.4
2015-06-11 00:00:00+00:00,4.5,5.7
2015-06-12 00:00:00+00:00,5.21,6.9
2015-06-13 00:00:00+00:00,3.92,6.6
2015-06-14 00:00:00+00:00,1.61,4.0
2015-06-15 00:00:00+00:00,0.25,1.8
2015-06-16 00:00:00+00:00,0.69,3.4
2015-06-17 00:00:00+00:00,3.09,4.9
2015-06-18 00:00:00+00:00,0.94,3.3
2015-06-19 00:00:00+00:00,0.86,2.8
2015-06-20 00:00:00+00:00,0.4,2.0
2015-06-21 00:00:00+00:00,0.78,2.8
2015-06-22 00:00:00+00:00,2.92,4.5
2015-06-23 00:00:00+00:00,2.24,4.0
2015-06-24 00:00:00+00:00,6.05,5.4
2015-06-25 00:00:00+00:00,4.31,5.1
2015-06-26 00:00:00+00:00,6.37,5.8
2015-06-27 00:00:00+00:00,1.13,3.3
2015-06-28 00:00:00+00:00,4.92,5.8
2015-06-29 00:00:00+00:00,2.89,5.0
2015-06-30 00:00:00+00:00,7.11,6.5
2015-07-01 00:00:00+00:00,7.13,6.9
2015-07-02 00:00:00+00:00,6.99,6.9
2015-07-03 00:00:00+00:00,5.67,6.3
2015-07-04 00:00:00+00:00,7.66,7.5
2015-07-05 00:00:00+00:00,5.86,7.1
2015-07-06 00:00:00+00:00,4.97,6.2
2015-07-07 00:00:00+00:00,6.59,8.2
2015-07-08 00:00:00+00:00,1.47,4.1
2015-07-09 00:00:00+00:00,6.11,6.2
2015-07-10 00:00:00+00:00,6.84,6.2
2015-07-11 00:00:00+00:00,7.0,6.8
2015-07-12 00:00:00+00:00,7.26,6.9
2015-07-13 00:00:00+00:00,1.23,3.8
2015-07-14 00:00:00+00:00,6.48,6.7
2015-07-15 00:00:00+00:00,6.4,6.4
2015-07-16 00:00:00+00:00,6.38,6.6
2015-07-17 00:00:00+00:00,3.61,5.8
2015-07-18 00:00:00+00:00,3.72,5.2
2015-07-19 00:00:00+00:00,3.98,6.4
2015-07-20 00:00:00+00:00,3.98,6.0
2015-07-21 00:00:00+00:00,5.32,6.6
2015-07-22 00:00:00+00:00,4.83,6.8
2015-07-23 00:00:00+00:00,2.96,5.5
2015-07-24 00:00:00+00:00,3.86,5.6
2015-07-25 00:00:00+00:00,3.16,5.3
2015-07-26 00:00:00+00:00,3.26,4.1
2015-07-27 00:00:00+00:00,3.58,5.3
2015-07-28 00:00:00+00:00,1.96,4.5
2015-07-29 00:00:00+00:00,1.21,3.3
2015-07-30 00:00:00+00:00,2.77,4.8
2015-07-31 00:00:00+00:00,5.16,4.9
2015-08-01 00:00:00+00:00,0.7,2.5
2015-08-02 00:00:00+00:00,2.27,4.3
2015-08-03 00:00:00+00:00,5.21,5.9
2015-08-04 00:00:00+00:00,2.9,5.1
2015-08-05 00:00:00+00:00,4.6,5.5
2015-08-06 00:00:00+00:00,6.46,6.6
2015-08-07 00:00:00+00:00,6.95,7.0
2015-08-08 00:00:00+00:00,6.35,7.4
2015-08-09 00:00:00+00:00,2.76,5.4
2015-08-10 00:00:00+00:00,2.05,4.4
2015-08-11 00:00:00+00:00,3.07,5.1
2015-08-12 00:00:00+00:00,5.16,5.8
2015-08-13 00:00:00+00:00,6.5,6.9
2015-08-14 00:00:00+00:00,0.71,2.2
2015-08-15 00:00:00+00:00,0.5,2.3
2015-08-16 00:00:00+00:00,0.48,2.9
2015-08-17 00:00:00+00:00,0.6,3.1
2015-08-18 00:00:00+00:00,1.11,3.5
2015-08-19 00:00:00+00:00,0.39,1.6
2015-08-20 00:00:00+00:00,0.86,2.3
2015-08-21 00:00:00+00:00,3.36,4.2
2015-08-22 00:00:00+00:00,4.44,4.7
2015-08-23 00:00:00+00:00,2.03,4.2
2015-08-24 00:00:00+00:00,1.02,4.0
2015-08-25 00:00:00+00:00,1.89,3.7
2015-08-26 00:00:00+00:00,4.01,4.5
2015-08-27 00:00:00+00:00,5.64,6.4
2015-08-28 00:00:00+00:00,5.32,5.5
2015-08-29 00:00:00+00:00,4.61,5.2
2015-08-30 00:00:00+00:00,5.71,5.7
2015-08-31 00:00:00+00:00,6.21,6.2
2015-09-01 00:00:00+00:00,1.82,4.3
2015-09-02 00:00:00+00:00,0.69,2.6
2015-09-03 00:00:00+00:00,0.26,1.5
2015-09-04 00:00:00+00:00,2.17,3.4
2015-09-05 00:00:00+00:00,0.46,1.7
2015-09-06 00:00:00+00:00,0.69,2.0
2015-09-07 00:00:00+00:00,2.59,3.1
2015-09-08 00:00:00+00:00,3.08,3.3
2015-09-09 00:00:00+00:00,2.05,3.0
2015-09-10 00:00:00+00:00,0.8,1.8
2015-09-11 00:00:00+00:00,2.52,3.9
2015-09-12 00:00:00+00:00,3.74,4.9
2015-09-13 00:00:00+00:00,0.87,3.2
2015-09-14 00:00:00+00:00,0.53,1.7
2015-09-15 00:00:00+00:00,0.64,1.9
2015-09-16 00:00:00+00:00,2.31,5.8
2015-09-17 00:00:00+00:00,1.45,5.2
2015-09-18 00:00:00+00:00,0.35,1.8
2015-09-19 00:00:00+00:00,0.64,2.2
2015-09-20 00:00:00+00:00,1.41,2.4
2015-09-21 00:00:00+00:00,2.26,2.7
2015-09-22 00:00:00+00:00,0.28,1.1
2015-09-23 00:00:00+00:00,0.21,0.9
2015-09-24 00:00:00+00:00,0.58,1.6
2015-09-25 00:00:00+00:00,1.9,2.2
2015-09-26 00:00:00+00:00,1.73,2.3
2015-09-27 00:00:00+00:00,1.77,2.4
2015-09-28 00:00:00+00:00,1.82,2.3
2015-09-29 00:00:00+00:00,2.15,2.2
2015-09-30 00:00:00+00:00,1.86,2.0
2015-10-01 00:00:00+00:00,2.57,2.8
2015-10-02 00:00:00+00:00,1.52,2.8
2015-10-03 00:00:00+00:00,2.27,3.6
2015-10-04 00:00:00+00:00,1.16,1.8
2015-10-05 00:00:00+00:00,1.63,2.2
2015-10-06 00:00:00+00:00,1.03,2.7
2015-10-07 00:00:00+00:00,0.52,2.0
2015-10-08 00:00:00+00:00,1.02,1.9
2015-10-09 00:00:00+00:00,1.28,1.6
2015-10-10 00:00:00+00:00,0.73,1.6
2015-10-11 00:00:00+00:00,0.78,1.5
2015-10-12 00:00:00+00:00,1.14,1.4
2015-10-13 00:00:00+00:00,0.16,0.7
2015-10-14 00:00:00+00:00,0.33,1.1
2015-10-15 00:00:00+00:00,0.2,1.0
2015-10-16 00:00:00+00:00,0.46,1.2
2015-10-17 00:00:00+00:00,0.23,0.8
2015-10-18 00:00:00+00:00,0.32,1.0
2015-10-19 00:00:00+00:00,0.26,0.8
2015-10-20 00:00:00+00:00,1.22,1.1
2015-10-21 00:00:00+00:00,1.25,1.3
2015-10-22 00:00:00+00:00,1.09,1.2
2015-10-23 00:00:00+00:00,1.26,1.4
2015-10-24 00:00:00+00:00,1.41,1.6
2015-10-25 00:00:00+00:00,0.7,1.1
2015-10-26 00:00:00+00:00,1.71,2.7
2015-10-27 00:00:00+00:00,2.1,2.6
2015-10-28 00:00:00+00:00,1.12,2.8
2015-10-29 00:00:00+00:00,0.14,0.8
2015-10-30 00:00:00+00:00,0.97,1.3
2015-10-31 00:00:00+00:00,1.18,1.8
2015-11-01 00:00:00+00:00,1.67,1.8
2015-11-02 00:00:00+00:00,2.12,2.6
2015-11-03 00:00:00+00:00,1.39,4.2
2015-11-04 00:00:00+00:00,1.09,1.1
2015-11-05 00:00:00+00:00,1.04,0.9
2015-11-06 00:00:00+00:00,1.19,1.1
2015-11-07 00:00:00+00:00,1.34,1.3
2015-11-08 00:00:00+00:00,1.18,1.3
2015-11-09 00:00:00+00:00,0.98,1.0
2015-11-10 00:00:00+00:00,0.96,0.8
2015-11-11 00:00:00+00:00,0.79,0.7
2015-11-12 00:00:00+00:00,0.84,0.6
2015-11-13 00:00:00+00:00,0.54,0.6
2015-11-14 00:00:00+00:00,0.54,0.6
2015-11-15 00:00:00+00:00,0.18,0.7
2015-11-16 00:00:00+00:00,0.8,0.8
2015-11-17 00:00:00+00:00,0.65,0.7
2015-11-18 00:00:00+00:00,0.93,0.8
2015-11-19 00:00:00+00:00,1.01,0.8
2015-11-20 00:00:00+00:00,0.12,0.7
2015-11-21 00:00:00+00:00,0.29,0.8
2015-11-22 00:00:00+00:00,0.1,0.4
2015-11-23 00:00:00+00:00,0.63,0.3
2015-11-24 00:00:00+00:00,0.87,0.6
2015-11-25 00:00:00+00:00,0.14,0.4
2015-11-26 00:00:00+00:00,0.13,0.7
2015-11-27 00:00:00+00:00,0.68,0.3
2015-11-28 00:00:00+00:00,0.09,0.3
2015-11-29 00:00:00+00:00,0.12,0.5
2015-11-30 00:00:00+00:00,0.34,0.4
2015-12-01 00:00:00+00:00,0.09,0.4
2015-12-02 00:00:00+00:00,0.5,0.5
2015-12-03 00:00:00+00:00,0.69,0.7
2015-12-04 00:00:00+00:00,0.35,0.3
2015-12-05 00:00:00+00:00,0.59,0.5
2015-12-06 00:00:00+00:00,0.48,0.2
2015-12-07 00:00:00+00:00,0.62,0.6
2015-12-08 00:00:00+00:00,0.56,0.5
2015-12-09 00:00:00+00:00,0.08,0.5
2015-12-10 00:00:00+00:00,0.6,0.6
2015-12-11 00:00:00+00:00,0.61,0.3
2015-12-12 00:00:00+00:00,0.57,0.3
2015-12-13 00:00:00+00:00,0.35,0.1
2015-12-14 00:00:00+00:00,0.53,0.2
2015-12-15 00:00:00+00:00,0.32,0.4
2015-12-16 00:00:00+00:00,0.14,0.3
2015-12-17 00:00:00+00:00,0.25,0.3
2015-12-18 00:00:00+00:00,0.32,0.5
2015-12-19 00:00:00+00:00,0.51,0.8
2015-12-20 00:00:00+00:00,0.71,1.7
2015-12-21 00:00:00+00:00,0.2,0.6
2015-12-22 00:00:00+00:00,0.43,0.5
2015-12-23 00:00:00+00:00,0.36,0.2
2015-12-24 00:00:00+00:00,0.48,1.1
2015-12-25 00:00:00+00:00,0.45,0.5
2015-12-26 00:00:00+00:00,0.48,0.5
2015-12-27 00:00:00+00:00,0.57,0.7
2015-12-28 00:00:00+00:00,0.65,0.8
2015-12-29 00:00:00+00:00,0.51,0.7
2015-12-30 00:00:00+00:00,0.45,0.9
2015-12-31 00:00:00+00:00,0.12,0.9
2016-01-01 00:00:00+00:00,0.29,0.4
2016-01-02 00:00:00+00:00,0.07,0.8
2016-01-03 00:00:00+00:00,0.21,0.5
2016-01-04 00:00:00+00:00,0.13,0.5
2016-01-05 00:00:00+00:00,0.17,0.3
2016-01-06 00:00:00+00:00,0.19,0.2
2016-01-07 00:00:00+00:00,0.06,0.8
2016-01-08 00:00:00+00:00,0.08,0.6
2016-01-09 00:00:00+00:00,0.03,0.4
2016-01-10 00:00:00+00:00,0.06,0.4
2016-01-11 00:00:00+00:00,0.03,0.4
2016-01-12 00:00:00+00:00,0.02,0.4
2016-01-13 00:00:00+00:00,0.02,0.3
2016-01-14 00:00:00+00:00,0.09,0.7
2016-01-15 00:00:00+00:00,0.06,0.3
2016-01-16 00:00:00+00:00,0.03,0.4
2016-01-17 00:00:00+00:00,0.04,0.3
2016-01-18 00:00:00+00:00,0.23,0.5
2016-01-19 00:00:00+00:00,0.14,0.4
2016-01-20 00:00:00+00:00,0.04,0.4
2016-01-21 00:00:00+00:00,0.13,0.3
2016-01-22 00:00:00+00:00,0.27,0.4
2016-01-23 00:00:00+00:00,0.06,0.4
2016-01-24 00:00:00+00:00,0.16,1.0
2016-01-25 00:00:00+00:00,0.25,0.7
2016-01-26 00:00:00+00:00,0.14,0.7
2016-01-27 00:00:00+00:00,0.26,1.0
2016-01-28 00:00:00+00:00,0.1,0.6
2016-01-29 00:00:00+00:00,0.24,0.7
2016-01-30 00:00:00+00:00,0.28,1.5
2016-01-31 00:00:00+00:00,0.02,0.5
2016-02-01 00:00:00+00:00,0.1,0.8
2016-02-02 00:00:00+00:00,0.13,0.6
2016-02-03 00:00:00+00:00,0.04,0.6
2016-02-04 00:00:00+00:00,0.04,0.6
2016-02-05 00:00:00+00:00,0.07,0.5
2016-02-06 00:00:00+00:00,0.41,2.4
2016-02-07 00:00:00+00:00,0.2,2.0
2016-02-08 00:00:00+00:00,0.18,1.4
2016-02-09 00:00:00+00:00,0.17,2.2
2016-02-10 00:00:00+00:00,0.09,1.0
2016-02-11 00:00:00+00:00,0.5,1.2
2016-02-12 00:00:00+00:00,0.4,1.7
2016-02-13 00:00:00+00:00,0.19,1.1
